Field1,Objective,BloodID,PlateID,CqGAPDH,U_PlateID,DiffGAPDH,EffGAPDH,CqTelomere,DiffTelomere,EffTelomere,RTL,ID,Whodunnit,BirdID,LayYear,RightTarsus,LeftTarsus,BodyMass,EyeColour,Ageclass,FieldPeriodID,OccasionID,OccasionDate,BreedGroupID,TerritoryID,Status,SexEstimate,MaxOfMaxOfSeenDate
2199,6,3120,16,23.76433333,6_16,0.648,1.927,14.298,0.589,1.769333333,0.758743352,2199,EAF,3603,2005,23.4,,14.5,LB,SA,75,1872,20/07/2006,3776,23,ABX,0,31/07/2006
2200,6,3192,16,23.81566667,6_16,0.114,1.911333333,13.735,0.306,1.752666667,1.081316837,2200,EAF,4888,2006,24.5,,16.4,G,CH,75,1923,17/08/2006,3821,81,FL,1,25/07/2011
2201,6,3760,16,24.20266667,6_16,0.062,1.898333333,14.709,0.687,1.742,0.806410557,2201,EAF,4877,2006,24.8,,15.8,RB,SA,82,2088,20/07/2007,4210,30,ABX,0,05/02/2008
2202,6,688,16,24.056,6_16,0.314,1.917666667,14.08633333,0.449,1.758666667,1.037317081,2202,EAF,3602,2005,25.9,,17.8,G,CH,37,1732,10/09/2005,681,48,CH,1,20/09/2005
2203,6,711,16,23.811,6_16,0.171,1.903333333,14.637,0.145,1.773666667,0.641214522,2203,EAF,1431,1999,,14, 7.9,,CH,26,895,28/01/1999,294,67,FL,0,31/08/2002
2204,6,910,16,23.44366667,6_16,0.158,1.878333333,13.52833333,0.403,1.788,0.957694337,2204,EAF,1429,1999,,,,,A,39,4583,07/08/2000,3116,134,BrF,0,27/07/2006
2206,6,222,19,23.5935,6_19,0.185,1.929,13.8265,0.043,1.745,0.923857673,2206,EAF,1849,2003,24.8,,14.5,,CH,30,1217,30/08/2003,550,173,CH,0,22/08/2004
2207,6,227,19,23.325,6_19,0.02,1.8935,13.116,0.12,1.746,1.15955654,2207,EAF,1855,2003,19.5,,13.3,,CH,30,1217,30/08/2003,473,42,CH,0,30/08/2003
2208,6,229,19,23.4715,6_19,0.137,1.883,13.448,0.01,1.766,1.064623132,2208,EAF,1853,2003,22.7,,13.0,,CH,30,1216,30/08/2003,448,5,CH,0,09/09/2003
2209,6,2792,19,24.2885,6_19,0.051,1.866,13.391,0.162,1.7935,1.848218287,2209,EAF,3613,2005,23.8,,14.0,G,CH,37,1735,17/09/2005,739,138,CH,0,17/09/2005
2210,6,2793,19,23.7035,6_19,0.109,1.9225,12.8985,0.055,1.761,1.679614889,2210,EAF,3614,2005,23.9,,15.0,G,CH,37,1737,30/09/2005,688,58,CH,1,15/07/2006
2211,6,3163,19,23.6395,6_19,0.069,1.87,13.8025,0.117,1.7505,0.968079561,2211,EAF,3444,2004,24.3,,15.0,LB,SA,75,1914,11/08/2006,3843,112,H,0,07/09/2010
2212,6,3246,19,24.806,6_19,0.234,1.9025,14.482,0.116,1.7975,1.375786337,2212,EAF,4913,2006,23.1,,13.5,G,CH,75,1947,12/09/2006,3825,86,CH,1,21/09/2006
2213,6,3249,19,23.834,6_19,0.142,1.8995,14.05,0.044,1.7525,0.953161957,2213,EAF,4912,2006,23.2,,14.2,G,CH,75,1947,12/09/2006,3825,86,FL,0,25/08/2008
2214,6,3290,19,23.624,6_19,0.026,1.939,13.656,0.306,1.753,1.036746395,2214,EAF,4889,2006,26.6,,14.5,G,OFL,77,1955,06/01/2007,3882,5,ABX,1,06/01/2007
2215,6,3297,19,23.0365,6_19,0.061,1.916,13.6165,0.181,1.7705,0.726102337,2215,EAF,4875,2006,23.9,,13.9,G,OFL,77,1958,08/01/2007,3899,28,SEEN2,0,19/08/2009
2216,6,3302,19,23.1885,6_19,0.153,1.9185,12.856,0.098,1.7655,1.233286707,2216,EAF,3576,2005,26.2,,15.3,LB,SA,77,1959,09/01/2007,3994,403,BrM,1,14/02/2010
2217,6,3321,19,23.339,6_19,0.008,1.94,13.223,0.072,1.7685,1.100499888,2217,EAF,3570,2005,26.4,,16.8,LB,SA,77,1967,13/01/2007,3947,92,BrM,1,19/06/2007
2218,6,3326,19,23.167,6_19,0.058,1.922,12.989,0.098,1.764,1.125582214,2218,EAF,3518,2005,24.2,,14.8,LB,A,77,1969,14/01/2007,3954,101,BrF,0,06/08/2013
2219,6,3343,19,23.332,6_19,0.058,1.8995,13.0545,0.087,1.7465,1.204098521,2219,EAF,4877,2006,24.8,,15.4,G,OFL,77,1976,23/01/2007,3900,30,ABX,0,05/02/2008
2220,6,3346,19,23.4645,6_19,0.029,1.8895,13.787,0.102,1.7535,0.872833537,2220,EAF,3572,2005,26.2,,18.3,LB,SA,77,1976,23/01/2007,4055,-3,FLOAT,1,25/08/2008
2220,6,3346,19,23.4645,6_19,0.029,1.8895,13.787,0.102,1.7535,0.872833537,2220,EAF,3572,2005,26.2,,18.3,LB,SA,77,1976,23/01/2007,3900,30,SEEN1,1,25/08/2008
2221,6,3353,19,23.379,6_19,0.232,1.9015,13.648,0.152,1.762,0.892594636,2221,EAF,4898,2006,24.4,,14.4,G,J,77,1979,25/01/2007,3929,69,ABX,0,31/01/2008
2222,6,3382,19,23.575,6_19,0.044,1.942,14.5555,0.113,1.7795,0.599257407,2222,EAF,1702,2002,24.5,,16.2,RB,A,77,2040,13/06/2007,3894,23,BrM,1,31/08/2010
2223,6,3514,19,23.2575,6_19,0.129,1.909,13.6245,0.195,1.744,0.833081195,2223,EAF,5117,2007,23.7,,17.1,G,CH,82,2109,13/08/2007,4284,135,FL,0,07/02/2009
2224,6,3516,19,23.322,6_19,0.122,1.912,12.916,0.24,1.743,1.286527051,2224,EAF,5119,2007,23.6,,16.0,G,CH,82,2111,18/08/2007,4269,109,FL,0,02/07/2011
2225,6,3519,19,23.347,6_19,0.142,1.9105,13.1715,0.323,1.7735,1.148343152,2225,EAF,5122,2007,23.0,,14.0,G,CH,82,2113,23/08/2007,4294,165,FL,0,23/08/2007
2226,6,3828,19,23.4815,6_19,0.245,1.8985,13.317,0.21,1.7555,1.148164576,2226,EAF,1895,2003,24.5,,18.0,RB,A,82,2233,22/08/2007,4250,81,BrF,0,26/02/2010
2227,6,910,19,23.522,6_19,0.02,1.9125,13.6235,0.197,1.765,0.991344043,2227,EAF,1429,1999,,,,,A,39,4583,07/08/2000,3116,134,BrF,0,27/07/2006
2228,6,1041,20,32.0895,6_20,0.175,1.89,27.123,0.07,1.8435,0.062953259,2228,EAF,1679,2002,23.1,,14.5,,CH,41,1072,03/08/2002,844,135,CH,1,10/08/2002
2229,6,1054,20,23.0295,6_20,0.131,1.9225,12.939,0.074,1.759,1.105805672,2229,EAF,1704,2002,23.2,,16.4,,CH,41,1077,13/08/2002,823,88,CH,0,02/09/2002
2230,6,1071,20,23.1185,6_20,0.069,1.9145,12.815,0.068,1.764,1.262171919,2230,EAF,1713,2002,19.6,,10.0,,CH,41,1084,19/08/2002,828,99,CH,1,19/08/2002
2231,6,1099,20,23.093,6_20,0.03,1.917,12.956,0.06,1.767,1.146733146,2231,EAF,1732,2002,24.2,,16.5,,CH,41,1098,02/09/2002,850,159,CH,1,02/09/2002
2232,6,1101,20,23.6835,6_20,0.039,1.9075,13.5605,0.147,1.7985,1.19501153,2232,EAF,1734,2002,24.2,,13.0,,CH,41,1099,03/09/2002,829,105,CH,1,03/09/2002
2233,6,1107,20,23.349,6_20,0.074,1.894,13.102,0.09,1.762,1.24696145,2233,EAF,1737,2002,24.8,,16.0,,CH,41,1100,04/09/2002,837,117,FL,1,04/09/2002
2234,6,1110,20,23.435,6_20,0.046,1.953,13.875,0.122,1.7215,0.852348444,2234,EAF,1738,2002,23.0,,15.0,,CH,41,1102,06/09/2002,3323,90,FL,1,06/09/2002
2235,6,1117,20,23.671,6_20,0.174,1.89,14.3595,0.207,1.78,0.745816078,2235,EAF,1396,1998,24.4,,16.0,,A,41,1104,11/09/2002,834,112,BrM,1,10/07/2007
2236,6,197,20,23.2365,6_20,0.109,1.9,13.458,0.406,1.7345,0.944574328,2236,EAF,1828,2003,23.1,,13.9,,CH,30,1207,22/08/2003,506,81,FL,0,15/07/2006
2237,6,198,20,23.216,6_20,0.076,1.886,12.799,0.368,1.749,1.352797233,2237,EAF,1829,2003,26.3,,16.9,,CH,30,1207,22/08/2003,528,118,FL,1,17/08/2013
2238,6,201,20,22.981,6_20,0.598,1.9135,13.1355,0.249,1.757,0.960565473,2238,EAF,1832,2003,23.1,,16.7,,CH,30,1209,23/08/2003,551,174,CH,0,23/08/2003
2239,6,3108,20,23.6695,6_20,0.205,1.968,13.5385,0.073,1.7735,1.203441701,2239,EAF,4861,2006,23.4,,15.5,G,CH,75,1864,16/07/2006,3816,75,FL,0,31/08/2015
2240,6,3243,20,23.3045,6_20,0.063,1.8775,12.878,0.084,1.7575,1.375654451,2240,EAF,4911,2006,25.1,,13.8,G,CH,75,1946,12/09/2006,3868,168,FL,1,19/09/2006
2241,6,3244,20,24.2995,6_20,0.083,1.9175,13.295,0.036,1.8175,2.095713552,2241,EAF,4906,2006,25.0,,17.0,G,CH,75,1943,02/09/2006,3795,48,CH,1,02/09/2006
2242,6,387,20,23.3735,6_20,0.007,1.92,13.097,0.044,1.7915,1.280036574,2242,EAF,1702,2002,24.0,,16.2,RB,A,34,1430,02/08/2004,579,23,BrM,1,31/08/2010
2243,6,675,20,23.095,6_20,0.02,1.889,13.1455,0.025,1.7485,1.031370288,2243,EAF,3607,2005,24.7,,16.0,G,CH,37,1730,09/09/2005,647,2,CH,1,09/08/2006
2244,6,910,20,23.83166667,6_20,0.158,1.899,13.81433333,0.274,1.771,1.133838107,2244,EAF,1429,1999,,,,,A,39,4583,07/08/2000,3116,134,BrF,0,27/07/2006
2245,6,944,20,23.244,6_20,0.102,1.9415,12.8185,0.089,1.7655,1.362570392,2245,EAF,1618,2001,26.3,26.2,,,CH,40,1042,24/07/2001,3198,83,FL,1,24/07/2001
2246,6,946,20,23.265,6_20,0.064,1.9045,12.9625,0.069,1.734,1.262851692,2246,EAF,1620,2001,25.6,25.2,16.2,,CH,40,1043,25/07/2001,3144,13,FL,1,25/07/2001
2247,6,947,20,23.4935,6_20,0.055,1.867,13.943,0.018,1.751,0.850895062,2247,EAF,1621,2001,24.6,24.4,15.4,,CH,40,1043,25/07/2001,3216,110,FL,0,25/07/2001
2248,6,948,20,23.233,6_20,0.04,1.927,13.249,0.022,1.778,1.064401382,2248,EAF,1622,2001,24.5,24.3,15.4,,CH,40,1043,25/07/2001,3187,69,FL,1,25/07/2001
2249,6,1010,21,23.6575,6_21,0.237,1.883,14.1705,0.183,1.7635,0.663695116,2249,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,6230,-3,FLOAT,0,02/09/2002
2249,6,1010,21,23.6575,6_21,0.237,1.883,14.1705,0.183,1.7635,0.663695116,2249,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,3254,32,SEEN1,0,02/09/2002
2249,6,1010,21,23.6575,6_21,0.237,1.883,14.1705,0.183,1.7635,0.663695116,2249,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,3253,30,SEEN1,0,02/09/2002
2249,6,1010,21,23.6575,6_21,0.237,1.883,14.1705,0.183,1.7635,0.663695116,2249,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,793,25,SEEN2,0,02/09/2002
2250,6,288,21,22.683,6_21,0.028,1.912,15.036,0.13,1.7475,0.218589433,2250,EAF,1702,2002,23.6,,15.4,RB,A,32,1266,25/05/2004,2710,5,ABX,1,31/08/2010
2251,6,3121,21,27.8455,6_21,0.111,1.923,19,0.362,1.7985,0.594367091,2251,EAF,1702,2002,24.3,,16.5,RB,A,75,1872,20/07/2006,3776,23,BrM,1,31/08/2010
2252,6,3134,21,24.4435,6_21,0.005,1.8815,15.0355,0.391,1.7695,0.664456382,2252,EAF,1826,2003,24.6,,16.9,RB,A,75,1898,04/08/2006,3767,9,BrF,0,23/09/2015
2253,6,3141,21,23.5445,6_21,0.047,1.8905,13.8635,0.121,1.77,0.733996763,2253,EAF,3569,2005,23.2,,15.5,LB,SA,75,1904,06/08/2006,3877,407,BrF,0,13/08/2010
2254,6,3197,21,23.654,6_21,0.004,1.8925,13.041,0.044,1.778,1.261539494,2254,EAF,4890,2006,21.0,,12.8,G,CH,75,2773,20/08/2006,3777,24,FL,1,27/02/2015
2255,6,3205,21,23.4365,6_21,0.015,1.864,13.2975,0.073,1.7585,0.949283014,2255,EAF,4892,2006,23.6,,15.0,G,CH,75,1930,22/08/2006,3814,72,FL,1,28/09/2013
2256,6,3225,21,23.2255,6_21,0.025,1.9215,13.882,0.092,1.7485,0.590017908,2256,EAF,4900,2006,25.7,,16.6,G,CH,75,1937,29/08/2006,3806,62,CH,1,29/08/2006
2257,6,3231,21,22.939,6_21,0.018,1.906,13.308,0.038,1.7835,0.682186254,2257,EAF,4904,2006,24.8,,15.5,G,CH,75,1941,01/09/2006,3791,43,FL,0,25/01/2015
2258,6,3240,21,23.8055,6_21,0.009,1.93,13.5395,0.059,1.7785,1.044030619,2258,EAF,4905,2006,24.2,,14.9,G,CH,75,1942,02/09/2006,3799,54,FL,0,18/01/2007
2259,6,3241,21,23.736,6_21,0.034,1.925,13.4295,0.051,1.7805,1.06281189,2259,EAF,4908,2006,24.6,,16.0,G,CH,75,1944,03/09/2006,3832,95,FL,0,28/07/2007
2260,6,3245,21,24.098,6_21,0.192,1.864,14.1305,0.033,1.7835,0.888329446,2260,EAF,4910,2006,24.4,,14.5,G,CH,75,1947,12/09/2006,3868,168,FL,0,16/08/2009
2261,6,3248,21,23.2025,6_21,0.007,1.9055,12.993,0.192,1.7025,0.945259739,2261,EAF,4917,2006,23.9,,16.1,G,CH,75,1946,12/09/2006,3767,9,FL,0,07/09/2015
2262,6,3288,21,23.0815,6_21,0.131,1.8925,13.141,0.052,1.759,0.822934298,2262,EAF,4935,2006,23.2,,,G,CH,75,1950,19/09/2006,3835,99,FL,0,01/09/2010
2263,6,3540,21,23.57,6_21,0.004,1.901,13.4295,0.113,1.802,0.956999679,2263,EAF,5144,2007,25.7,,17.7,G,CH,82,2124,06/09/2007,4224,50,FL,1,11/06/2013
2264,6,543,21,23.7765,6_21,0.025,1.9595,13.9285,0.029,1.76,0.822226235,2264,EAF,1804,2003,25.9,,,LB,SA,37,1607,18/07/2005,649,4,H,1,28/08/2008
2265,6,692,21,24.5465,6_21,0.051,1.91,14.4815,0.019,1.7975,0.970312494,2265,EAF,3604,2005,24.5,,14.4,G,CH,37,1733,11/09/2005,744,155,CH,0,01/02/2012
2266,6,767,21,23.441,6_21,0.132,1.911,13.6635,0.339,1.7425,0.768986741,2266,EAF,1498,1999,25.6,25.2,16.4,,CH,28,953,15/08/1999,391,63,XF,1,20/11/1999
2266,6,767,21,23.441,6_21,0.132,1.911,13.6635,0.339,1.7425,0.768986741,2266,EAF,1498,1999,25.6,25.2,16.4,,CH,28,953,15/08/1999,435,157,CH,1,20/11/1999
2267,6,910,21,24.12533333,6_21,0.142,1.896,14.085,0.377,1.791,0.931480916,2267,EAF,1429,1999,,,,,A,39,4583,07/08/2000,3116,134,BrF,0,27/07/2006
2268,6,1010,22,23.4915,6_22,0.017,1.9465,13.986,0.148,1.7715,0.711883819,2268,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,6230,-3,FLOAT,0,02/09/2002
2268,6,1010,22,23.4915,6_22,0.017,1.9465,13.986,0.148,1.7715,0.711883819,2268,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,3254,32,SEEN1,0,02/09/2002
2268,6,1010,22,23.4915,6_22,0.017,1.9465,13.986,0.148,1.7715,0.711883819,2268,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,3253,30,SEEN1,0,02/09/2002
2268,6,1010,22,23.4915,6_22,0.017,1.9465,13.986,0.148,1.7715,0.711883819,2268,EAF,1619,2001,24.6,,13.2,,A,41,1056,22/07/2002,793,25,SEEN2,0,02/09/2002
2269,6,288,22,22.565,6_22,0.11,1.9075,15.0485,0.045,1.7445,0.218737817,2269,EAF,1702,2002,23.6,,15.4,RB,A,32,1266,25/05/2004,2710,5,ABX,1,31/08/2010
2270,6,3121,22,27.6505,6_22,0.059,1.9165,18.7525,0.463,1.8035,0.637816863,2270,EAF,1702,2002,24.3,,16.5,RB,A,75,1872,20/07/2006,3776,23,BrM,1,31/08/2010
2271,6,3134,22,24.405,6_22,0.064,1.9095,14.888,0.278,1.776,0.767430747,2271,EAF,1826,2003,24.6,,16.9,RB,A,75,1898,04/08/2006,3767,9,BrF,0,23/09/2015
2272,6,3141,22,23.4725,6_22,0.191,1.9085,13.7255,0.145,1.7415,0.820788996,2272,EAF,3569,2005,23.2,,15.5,LB,SA,75,1904,06/08/2006,3877,407,BrF,0,13/08/2010
2273,6,3197,22,23.6185,6_22,0.029,1.9075,13,0.058,1.778,1.365698733,2273,EAF,4890,2006,21.0,,12.8,G,CH,75,2773,20/08/2006,3777,24,FL,1,27/02/2015
2274,6,3205,22,23.395,6_22,0.062,1.8555,13.2045,0.061,1.7405,1.050017107,2274,EAF,4892,2006,23.6,,15.0,G,CH,75,1930,22/08/2006,3814,72,FL,1,28/09/2013
2275,6,3225,22,23.172,6_22,0.062,1.9155,13.6805,0.081,1.769,0.690791364,2275,EAF,4900,2006,25.7,,16.6,G,CH,75,1937,29/08/2006,3806,62,CH,1,29/08/2006
2276,6,3231,22,22.914,6_22,0.004,1.911,13.1315,0.179,1.7635,0.799213862,2276,EAF,4904,2006,24.8,,15.5,G,CH,75,1941,01/09/2006,3791,43,FL,0,25/01/2015
2277,6,3240,22,23.7615,6_22,0.081,1.922,13.542,0.008,1.7965,1.097860497,2277,EAF,4905,2006,24.2,,14.9,G,CH,75,1942,02/09/2006,3799,54,FL,0,18/01/2007
2278,6,3241,22,23.732,6_22,0.062,1.9265,13.3745,0.039,1.7815,1.185949163,2278,EAF,4908,2006,24.6,,16.0,G,CH,75,1944,03/09/2006,3832,95,FL,0,28/07/2007
2279,6,3245,22,24.016,6_22,0.03,1.8925,14.186,0.042,1.79,0.886099395,2279,EAF,4910,2006,24.4,,14.5,G,CH,75,1947,12/09/2006,3868,168,FL,0,16/08/2009
2280,6,3248,22,23.115,6_22,0.002,1.907,13.0585,0.029,1.755,0.947458378,2280,EAF,4917,2006,23.9,,16.1,G,CH,75,1946,12/09/2006,3767,9,FL,0,07/09/2015
2281,6,3288,22,22.9515,6_22,0.025,1.8965,13.081,0.034,1.759,0.846139667,2281,EAF,4935,2006,23.2,,,G,CH,75,1950,19/09/2006,3835,99,FL,0,01/09/2010
2282,6,3540,22,23.5035,6_22,0.017,1.933,13.3305,0.145,1.7785,1.046173024,2282,EAF,5144,2007,25.7,,17.7,G,CH,82,2124,06/09/2007,4224,50,FL,1,11/06/2013
2283,6,367,22,22.7205,6_22,0.105,1.8565,14.7295,0.169,1.7535,0.294576324,2283,EAF,1804,2003,25.6,,15.1,LB,SA,34,1367,05/07/2004,568,4,ABX,1,28/08/2008
2284,6,543,22,23.7185,6_22,0.067,1.939,13.7835,0.031,1.7615,0.930543087,2284,EAF,1804,2003,25.9,,,LB,SA,37,1607,18/07/2005,649,4,H,1,28/08/2008
2285,6,659,22,23.0075,6_22,0.113,1.8585,13.9015,0.449,1.7505,0.560001954,2285,EAF,1419,1999,23.8,,14.4,RB,A,37,1715,30/08/2005,661,22,BrF,0,10/01/2008
2286,6,692,22,24.1735,6_22,0.005,1.875,14.471,0.006,1.786,0.827658597,2286,EAF,3604,2005,24.5,,14.4,G,CH,37,1733,11/09/2005,744,155,CH,0,01/02/2012
2287,6,767,22,23.3355,6_22,0.083,1.8985,13.517,0.086,1.754,0.845270209,2287,EAF,1498,1999,25.6,25.2,16.4,,CH,28,953,15/08/1999,391,63,XF,1,20/11/1999
2287,6,767,22,23.3355,6_22,0.083,1.8985,13.517,0.086,1.754,0.845270209,2287,EAF,1498,1999,25.6,25.2,16.4,,CH,28,953,15/08/1999,435,157,CH,1,20/11/1999
2288,6,910,22,24.006,6_22,0.033,1.891333333,14.05033333,0.243,1.770333333,0.95745547,2288,EAF,1429,1999,,,,,A,39,4583,07/08/2000,3116,134,BrF,0,27/07/2006
2289,6,3743,23,25.8115,6_23,0.123,1.868,19.0665,0.087,1.818,0.147820934,2289,EAF,1804,2003,26.0,,16.2,RB,A,82,2086,17/07/2007,4191,4,ABX,1,28/08/2008
2290,6,3779,23,22.741,6_23,0.022,1.9705,13.454,0.096,1.7895,0.584479387,2290,EAF,1805,2003,24.2,,14.0,RB,A,82,2091,26/07/2007,4243,72,BrF,0,28/08/2010
2291,6,3788,23,22.87,6_23,0.106,1.906,14.13,0.164,1.768,0.445933209,2291,EAF,3580,2005,24.2,,14.9,RB,A,82,2092,27/07/2007,4264,99,BrF,0,14/08/2008
2292,6,3790,23,22.8505,6_23,0.031,1.9765,12.867,0.046,1.764,0.872033684,2292,EAF,3596,2005,24.0,,15.5,LB,A,82,2227,30/07/2007,4278,125,ABX,0,08/09/2015
2293,6,3818,23,23.082,6_23,0.066,1.942,13.8265,0.111,1.784,0.599372655,2293,EAF,1848,2003,25.9,,16.2,RB,A,82,2112,21/08/2007,4207,26,BrM,1,13/03/2010
2294,6,4286,23,23.6,6_23,0.022,1.889,14.7945,0.035,1.738,0.498584263,2294,EAF,1384,1998,23.1,,13.9,RB,A,92,2394,22/06/2009,4729,46,BrF,0,10/08/2009
2295,6,4305,23,23.581,6_23,0.016,1.9045,14.4335,0.041,1.747,0.598237195,2295,EAF,3444,2004,25.0,,15.9,RB,A,92,2409,02/07/2009,4775,112,BrF,0,07/09/2010
2296,6,4338,23,22.8955,6_23,0.059,1.9825,13.923,0.276,1.8095,0.490458104,2296,EAF,3608,2005,24.6,,15.3,RB,A,92,2492,29/07/2009,4732,50,BrF,0,17/09/2014
2297,6,4339,23,23.1075,6_23,0.079,1.9435,14.375,0.194,1.817,0.438595709,2297,EAF,1897,2003,26.9,,17.3,RB,A,92,2481,29/07/2009,4745,68,BrM,1,17/02/2010
2298,6,4340,23,22.841,6_23,0.096,1.918,13.5625,0.293,1.792,0.60278591,2298,EAF,5125,2007,23.6,,14.0,RB,A,92,2492,29/07/2009,4730,47,AB,0,30/01/2014
2299,6,4342,23,23.298,6_23,0.1,1.973,14.4545,0.137,1.827,0.469351391,2299,EAF,1848,2003,26.4,,16.0,RB,A,92,2478,26/07/2009,4716,26,BrM,1,13/03/2010
2300,6,4362,23,22.804,6_23,0.17,1.932,13.891,0.1,1.7915,0.482335008,2300,EAF,5119,2007,24.7,,18.9,RB,A,92,2516,17/08/2009,4726,42,BrF,0,02/07/2011
2301,6,651,23,23.384,6_23,0.05,1.9025,13.8615,0.007,1.7505,0.725192012,2301,EAF,1491,1999,,,,RB,A,37,1705,25/08/2005,708,85,BrF,0,23/08/2010
2302,6,660,23,23.254,6_23,0.106,1.9005,13.8615,0.085,1.78,0.666322582,2302,EAF,1854,2003,24.6,,14.5,RB,A,37,1719,01/09/2005,677,43,BrF,0,05/09/2009
2303,6,662,23,22.902,6_23,0.048,1.897,14.412,0.05,1.7825,0.387248853,2303,EAF,1532,1999,24.2,,14.1,,A,37,1713,28/08/2005,649,4,BrF,0,08/09/2010
2304,6,2955,24,23.674,6_24,0.032,1.9745,14.2845,0.327,1.804,0.715337261,2304,EAF,3018,2004,24.4,,13.2,RB,A,54,1783,10/12/2005,6338,43,ABX,0,10/12/2005
2305,6,2956,24,23.056,6_24,0.086,1.9095,13.3085,0.145,1.782,0.848062782,2305,EAF,3015,2004,24.4,,14.1,RB,A,54,1783,10/12/2005,6396,168,SEEN1,1,10/12/2005
2306,6,378,24,23.077,6_24,0.094,1.9305,13.3205,0.235,1.7795,0.848183588,2306,EAF,1361,1998,24.0,,16.4,RB,A,34,1428,31/07/2004,595,51,BrF,0,15/03/2010
2307,6,3980,24,23.0125,6_24,0.089,1.873,14.116,0.006,1.7415,0.528780313,2307,EAF,4917,2006,24.7,,14.5,LB,A,87,2165,18/07/2008,4497,3,SEEN1,0,07/09/2015
2307,6,3980,24,23.0125,6_24,0.089,1.873,14.116,0.006,1.7415,0.528780313,2307,EAF,4917,2006,24.7,,14.5,LB,A,87,2165,18/07/2008,4555,81,SEEN1,0,07/09/2015
2307,6,3980,24,23.0125,6_24,0.089,1.873,14.116,0.006,1.7415,0.528780313,2307,EAF,4917,2006,24.7,,14.5,LB,A,87,2165,18/07/2008,4618,-3,FLOAT,0,07/09/2015
2308,6,4025,24,23.864,6_24,0.138,1.9555,14.32,0.03,1.803,0.79564313,2308,EAF,4887,2006,26.2,,16.3,RB,A,90,2274,08/01/2009,4143,112,ABX,1,23/08/2010
2308,6,4025,24,23.864,6_24,0.138,1.9555,14.32,0.03,1.803,0.79564313,2308,EAF,4887,2006,26.2,,16.3,RB,A,90,2274,08/01/2009,4168,171,SEEN2,1,23/08/2010
2309,6,4039,24,23.063,6_24,0.006,1.939,13.7455,0.207,1.805,0.655435791,2309,EAF,3590,2005,23.7,,15.0,RB,A,90,2278,04/01/2009,4177,478,BrF,0,02/09/2010
2310,6,4101,24,23.182,6_24,0.04,1.855,14.0645,0.099,1.7085,0.612461474,2310,EAF,1438,1999,23.8,,15.4,RB,A,90,2304,11/02/2009,4134,98,BrF,0,18/01/2015
2311,6,4119,24,22.8265,6_24,0.063,2.024,13.0985,0.051,1.81,0.794700743,2311,EAF,3486,2005,26.2,,17.0,RB,A,90,2310,17/02/2009,4144,116,BrM,1,15/09/2015
2312,6,4281,24,23.0055,6_24,0.021,1.921,13.6975,0.225,1.774,0.653252807,2312,EAF,1854,2003,25.2,,14.9,RB,A,92,2401,22/06/2009,4727,43,BrF,0,05/09/2009
2313,6,4296,24,23.324,6_24,0.002,1.9195,14.1855,0.071,1.747,0.613019512,2313,EAF,4885,2006,25.0,,15.0,RB,A,92,2405,30/06/2009,4792,155,BrF,0,10/09/2015
2314,6,4325,24,23.399,6_24,0.064,1.9425,14.181,0.144,1.7875,0.636018919,2314,EAF,4861,2006,25.1,,15.6,,A,92,2508,12/08/2009,4794,159,BrF,0,31/08/2015
2315,6,4336,24,23.1865,6_24,0.063,1.9545,14.6965,0.261,1.801,0.405139577,2315,EAF,1394,1998,25.8,,16.1,RB,A,92,2504,12/08/2009,4769,100,BrM,1,01/03/2010
2316,6,4344,24,23.086,6_24,0.002,1.9125,14.3195,0.117,1.7565,0.486321649,2316,EAF,4933,2006,26.4,,16.0,RB,A,92,2485,03/08/2009,4784,128,BrM,1,25/02/2015
2317,6,4351,24,23.326,6_24,0.058,1.937,14.4335,0.103,1.8105,0.518590974,2317,EAF,3518,2005,24.7,,15.7,RB,A,92,2512,15/08/2009,4770,101,BrF,0,06/08/2013
2318,6,4359,24,24.5105,6_24,0.027,1.9485,14.9595,0.173,1.7735,0.8574659,2318,EAF,4883,2006,24.5,,15.8,RB,A,92,2526,22/08/2009,4790,140,SEEN1,0,04/09/2013
2318,6,4359,24,24.5105,6_24,0.027,1.9485,14.9595,0.173,1.7735,0.8574659,2318,EAF,4883,2006,24.5,,15.8,RB,A,92,2526,22/08/2009,4803,177,BrF,0,04/09/2013
2321,6,3107,25,23.0345,6_25,0.093,1.8905,14.1175,0.005,1.793,0.568999782,2321,EAF,1804,2003,,,,RB,A,75,1859,13/07/2006,3763,4,ABX,1,28/08/2008
2322,6,3109,25,23.111,6_25,0.012,1.9095,13.9765,0.075,1.771,0.646033892,2322,EAF,1819,2003,25.0,,,RB,A,75,1865,16/07/2006,3819,79,H,1,26/06/2012
2323,6,3517,25,23.185,6_25,0.034,1.8925,14.1205,0.225,1.711,0.632776923,2323,EAF,5120,2007,25.7,,15.2,G,CH,82,2112,21/08/2007,4306,407,FL,0,21/08/2007
