"","Objective","PlateID","BloodID","U_PlateID","Cq.GAPDH","Eff.GAPDH","Diff.GAPDH","Cq.Telomere","Eff.Telomere","Diff.Telomere","RTL","Whodunnit"
"701",2,8,576,"2_8",23.6883333333333,1.907,0.276,14.3586666666667,1.71833333333333,0.779,0.473198678404637,"EB"
"702",2,8,585,"2_8",26.6283333333333,1.92333333333333,0.181999999999999,16.0063333333333,1.689,0.407000000000002,1.31695014807688,"EB"
"703",2,8,588,"2_8",24.6516666666667,1.90166666666667,0.319000000000003,13.503,1.70466666666667,0.813000000000001,1.38343404792618,"EB"
"704",2,8,658,"2_8",23.24,1.901,0.306000000000001,12.9786666666667,1.71066666666667,0.529000000000002,0.745550884010801,"EB"
"705",2,8,669,"2_8",23.6296666666667,1.90466666666667,0.0500000000000007,13.1596666666667,1.71233333333333,0.702,0.867313438006139,"EB"
"706",2,8,672,"2_8",23.9206666666667,1.882,0.0650000000000013,13.5606666666667,1.71966666666667,0.752000000000001,0.868636154870034,"EB"
"707",2,9,1,"2_9",11.692,2.055,0.0999999999999996,11.5663333333333,1.75133333333333,0.321999999999999,0.000447046967668411,"EB"
"708",2,9,2,"2_9",15.008,2.05466666666667,0.016,16.0786666666667,1.74566666666667,0.446,0.000389569094339277,"EB"
"709",2,9,3,"2_9",18.46,2.07333333333333,0.0310000000000024,19.796,1.74866666666667,0.332000000000001,0.000548606885268655,"EB"
"710",2,9,4,"2_9",22.04,1.97366666666667,0.225999999999999,23.3506666666667,1.77233333333333,0.486000000000001,0.00110890917907741,"EB"
"711",2,9,5,"2_9",25.9823333333333,1.965,0.102,26.63,1.48333333333333,26.665,0.0169251803746701,"EB"
"712",2,9,6,"2_9",29.0626666666667,1.968,0.407,29.083,1.76133333333333,0.905999999999999,0.00531400995779105,"EB"
"713",2,9,2853,"2_9",26.627,1.903,0.117999999999999,16.471,1.69933333333333,0.853000000000002,1.27805272811516,"EB"
"714",2,9,2892,"2_9",23.751,1.92866666666667,0.18,13.9193333333333,1.72366666666667,0.544,0.777730185772581,"EB"
"715",2,9,2954,"2_9",23.8456666666667,1.903,0.116999999999997,12.4126666666667,1.69033333333333,0.494,1.8030566501393,"EB"
"716",2,9,3091,"2_9",25.307,1.88666666666667,0.391000000000002,14.9666666666667,1.71033333333333,0.366,1.22473890864269,"EB"
"717",2,9,3145,"2_9",23.8116666666667,2.006,0.528000000000002,13.6116666666667,1.71,0.451000000000001,0.872423821827184,"EB"
"718",2,9,3187,"2_9",23.3933333333333,1.89766666666667,0.301000000000002,12.9106666666667,1.698,0.619999999999999,1.05837848454349,"EB"
"719",2,9,3191,"2_9",26.4263333333333,1.87333333333333,0.271999999999998,16.1663333333333,1.70433333333333,0.629,1.30420543804818,"EB"
"720",2,9,3198,"2_9",23.791,1.892,0.304000000000002,13.4196666666667,1.69933333333333,0.634,1.05089913570354,"EB"
"721",2,9,3204,"2_9",25.1596666666667,2.15966666666667,0.372,14.4813333333333,1.67866666666667,0.298999999999999,1.30927564514245,"EB"
"722",3,1,1,"3_1",11.741,1.978,0.115,11.6473333333333,1.72633333333333,0.206999999999999,0.000657782390007367,"EB"
"723",3,1,2,"3_1",15.0086666666667,2.014,0.182,15.9783333333333,1.72566666666667,0.538,0.000471520591645781,"EB"
"724",3,1,3,"3_1",18.4473333333333,1.96966666666667,0.326000000000001,19.8386666666667,1.74566666666667,0.088000000000001,0.000719875162028036,"EB"
"725",3,1,4,"3_1",22.0276666666667,2.017,0.128,23.4133333333333,1.722,0.239999999999998,0.00112275038714392,"EB"
"726",3,1,5,"3_1",26.0053333333333,1.92633333333333,0.361999999999998,26.4405,1.48,26.631,0.0172126089320633,"EB"
"727",3,1,6,"3_1",28.9296666666667,1.93533333333333,0.457000000000001,29.033,1.72633333333333,0.439,0.00573932267835584,"EB"
"728",3,1,3092,"3_1",25.2833333333333,2.03066666666667,0.489999999999998,15.1953333333333,1.682,0.340999999999999,0.93831066547576,"EB"
"729",3,1,3093,"3_1",24.0923333333333,1.87366666666667,0.148,13.7333333333333,1.668,0.341000000000001,0.98250790520546,"EB"
"730",3,1,3095,"3_1",24.1683333333333,1.87533333333333,0.113,14.071,1.75566666666667,0.141,0.953470598279792,"EB"
"731",3,1,3097,"3_1",24.2066666666667,1.954,0.509999999999998,13.4016666666667,1.665,0.182,1.15810614972592,"EB"
"732",3,1,3099,"3_1",24.3953333333333,1.82966666666667,0.307000000000002,14.253,1.693,0.458,0.969093608833888,"EB"
"733",3,1,3101,"3_1",30.856,1.85266666666667,0.858000000000001,21.1103333333333,1.70966666666667,0.348000000000003,1.31302885169249,"EB"
"734",3,1,3118,"3_1",23.416,1.86266666666667,0.170999999999999,12.3763333333333,1.68633333333333,0.107999999999999,1.35787155859535,"EB"
"735",3,1,3119,"3_1",24.2465,1.92833333333333,0.836000000000002,13.211,1.702,0.0999999999999996,1.42378835113122,"EB"
"736",3,10,1,"3_10",11.8146666666667,1.96966666666667,0.0400000000000009,8.913,1.747,0.468,0.00228749770273728,"EB"
"737",3,10,2,"3_10",14.9543333333333,2.02933333333333,0.132999999999999,12.2423333333333,1.75366666666667,0.337999999999999,0.00222026679645767,"EB"
"738",3,10,3,"3_10",18.361,1.916,1.415,16.8663333333333,1.76466666666667,0.486000000000001,0.00270445066892413,"EB"
"739",3,10,4,"3_10",21.8883333333333,1.988,0.0280000000000022,20.2265,1.73533333333333,1.704,0.00386351859813008,"EB"
"740",3,10,6,"3_10",29.0683333333333,1.91333333333333,0.591000000000001,24.129,1.73766666666667,0.749000000000002,0.0533561125218208,"EB"
"741",3,10,3476,"3_10",27.335,1.93733333333333,2.413,17.39,1.7,0.864000000000001,0.785723090440774,"EB"
"742",3,10,3779,"3_10",24.1983333333333,1.84633333333333,0.193999999999999,13.541,1.68433333333333,0.194000000000001,0.796260120721895,"EB"
"743",3,10,3784,"3_10",23.847,1.924,0.303000000000001,13.6526666666667,1.66933333333333,0.380000000000001,0.566478440264344,"EB"
"744",3,10,3785,"3_10",36.988,1.55766666666667,37.109,22.248,1.75066666666667,2.72,2.19489716809499,"EB"
"745",3,10,3787,"3_10",23.4283333333333,1.86033333333333,0.312999999999999,12.817,1.72133333333333,0.0580000000000016,0.739209569215031,"EB"
"746",3,10,3788,"3_10",24.1073333333333,1.84966666666667,0.347000000000001,14.3575,1.68766666666667,0.930999999999999,0.490959226952355,"EB"
"747",3,10,3790,"3_10",24.0603333333333,1.87266666666667,0.315999999999999,13.1643333333333,1.68366666666667,0.214,0.874422606331373,"EB"
"748",3,10,3809,"3_10",25.6243333333333,2.03466666666667,0.244,14.824,1.68866666666667,0.609,1.00761816951122,"EB"
"749",3,12,1,"3_12",12.0296666666667,2.01866666666667,0.128,9.761,1.75133333333333,0.279999999999999,0.00144851705547801,"EB"
"750",3,12,2,"3_12",15.384,1.997,0.195,12.819,1.74,0.571,0.00302720424774971,"EB"
"751",3,12,3,"3_12",18.6496666666667,1.95066666666667,0.137,17.4626666666667,1.743,0.422000000000001,0.00257267004595599,"EB"
"752",3,12,4,"3_12",22.1763333333333,1.94966666666667,0.0549999999999997,20.991,1.74533333333333,0.34,0.00379678635204029,"EB"
"753",3,12,5,"3_12",26.3373333333333,1.92533333333333,0.356000000000002,24.282,1.49166666666667,24.364,0.0434581094762198,"EB"
"754",3,12,6,"3_12",29.5026666666667,1.88633333333333,0.175999999999998,27.018,1.74466666666667,0.276999999999997,0.0153929958226528,"EB"
"755",3,12,3810,"3_12",28.2356666666667,1.91933333333333,0.731000000000002,16.931,1.71066666666667,1.055,2.07832762607592,"EB"
"756",3,12,3811,"3_12",24.0313333333333,1.87066666666667,0.322999999999997,13.005,1.727,0.417,1.15735310185563,"EB"
"757",3,12,3813,"3_12",24.1823333333333,1.842,0.340999999999998,13.8226666666667,1.68633333333333,0.757999999999999,0.810585355404543,"EB"
"758",3,12,3814,"3_12",24.1296666666667,1.89566666666667,0.382999999999999,13.2816666666667,1.69833333333333,0.437999999999999,1.0179142084807,"EB"
"759",3,12,3817,"3_12",24.3605,1.95433333333333,0.834,13.013,1.691,15.633,1.31343820204201,"EB"
"760",3,12,3818,"3_12",24.131,1.86,0.731999999999999,14.0375,1.70433333333333,1.206,0.69925574202488,"EB"
"761",3,12,3820,"3_12",24.716,2.03733333333333,0.776999999999997,15.0636666666667,1.68533333333333,0.357000000000001,0.555287401964759,"EB"
"762",3,13,1,"3_13",12.119,1.97966666666667,0.135999999999999,10.514,1.72933333333333,0.723999999999998,0.00108683635667531,"EB"
"763",3,13,2,"3_13",15.3886666666667,1.97,0.202999999999999,13.864,1.74466666666667,1.487,0.00171144709716546,"EB"
"764",3,13,3,"3_13",18.714,1.94633333333333,0.206,17.8576666666667,1.76233333333333,0.323,0.00185533018484106,"EB"
"765",3,13,4,"3_13",22.3586666666667,1.922,0.292999999999999,21.6483333333333,1.74033333333333,0.370000000000001,0.00278384623672469,"EB"
"766",3,13,6,"3_13",29.7696666666667,1.874,0.651,27.6206666666667,1.73766666666667,0.558999999999997,0.0117851522828093,"EB"
"767",3,13,3468,"3_13",25.534,1.83966666666667,0.384,16.4193333333333,1.64833333333333,0.054000000000002,0.44024924578933,"EB"
"768",3,13,3698,"3_13",25.231,2.017,0.164000000000001,14.902,1.70633333333333,0.456999999999999,0.760630958855515,"EB"
"769",3,13,3741,"3_13",25.393,1.98833333333333,0.716000000000001,15.3623333333333,1.654,0.274000000000001,0.68171930052323,"EB"
"770",3,13,3742,"3_13",24.6253333333333,1.81733333333333,0.170999999999999,15,1.703,0.707999999999998,0.513368697621701,"EB"
"771",3,13,3743,"3_13",24.7533333333333,1.90533333333333,0.474,15.4426666666667,1.666,0.248000000000001,0.431590406927736,"EB"
"772",3,13,3745,"3_13",24.1373333333333,1.858,0.439,14.349,1.64633333333333,0.444000000000001,0.521909906366557,"EB"
"773",3,13,3747,"3_13",28.64,1.95333333333333,0.131999999999998,18.21,1.67266666666667,0.398,1.37506781031521,"EB"
"774",3,14,1,"3_14",11.99,2.017,0.0839999999999996,9.2925,1.72333333333333,1.23,0.00147730499609206,"EB"
"775",3,14,2,"3_14",15.1653333333333,2.00966666666667,0.185,12.9846666666667,1.75066666666667,0.369999999999999,0.00195753795531735,"EB"
"776",3,14,3,"3_14",18.615,1.965,0.049000000000003,17.3963333333333,1.75866666666667,0.717000000000002,0.00211513689485449,"EB"
"777",3,14,4,"3_14",21.9206666666667,1.98466666666667,0.318999999999999,20.791,1.75033333333333,0.207000000000001,0.00288663439105798,"EB"
"778",3,14,6,"3_14",29.4656666666667,1.916,0.693999999999999,25.2486666666667,1.73733333333333,0.302999999999997,0.0393682160356478,"EB"
"779",3,14,3752,"3_14",24.7166666666667,1.84366666666667,0.161000000000001,15.8113333333333,1.67333333333333,0.798000000000002,0.35394657714425,"EB"
"780",3,14,3755,"3_14",25.0213333333333,2.03433333333333,0.256999999999998,15.124,1.72066666666667,0.859,0.576344028019501,"EB"
"781",3,14,3757,"3_14",25.3023333333333,1.9,0.462,16.6123333333333,1.66566666666667,0.403000000000002,0.337246893887942,"EB"
"782",3,14,3821,"3_14",24.113,1.88,0.331,13.5636666666667,1.67266666666667,0.077,0.758363396175296,"EB"
"783",3,14,3823,"3_14",24.3246666666667,1.85233333333333,0.145,14.607,1.689,0.309000000000001,0.515114868932586,"EB"
"784",3,14,3824,"3_14",24.969,1.962,0.288,14.4036666666667,1.675,0.237,0.829396881068927,"EB"
"785",3,14,3828,"3_14",24.21,1.85233333333333,0.186,14.4343333333333,1.68133333333333,0.368,0.524972127757572,"EB"
"786",3,15,1,"3_15",11.868,2.03433333333333,0.144,10.6696666666667,1.74233333333333,0.284000000000001,0.000600097351638594,"EB"
"787",3,15,2,"3_15",15.4276666666667,1.93833333333333,0.102,14.317,1.74833333333333,0.522,0.00160236811674014,"EB"
"788",3,15,3,"3_15",18.909,1.98666666666667,0.341999999999999,17.9503333333333,1.74733333333333,0.466000000000001,0.00180324861598635,"EB"
"789",3,15,4,"3_15",22.6363333333333,1.934,0.706,21.8603333333333,1.74766666666667,0.350999999999999,0.00282081005384108,"EB"
"790",3,15,5,"3_15",26.4113333333333,1.878,0.166999999999998,25.3235,1.47666666666667,25.364,0.0294093321243375,"EB"
"791",3,15,6,"3_15",29.591,1.90433333333333,0.274999999999999,28.0353333333333,1.74633333333333,0.318000000000001,0.00834175993085907,"EB"
"792",3,15,3520,"3_15",24.0403333333333,1.87,0.274000000000001,13.617,1.66166666666667,0.288,0.708200253121199,"EB"
"793",3,15,3822,"3_15",23.8666666666667,1.87266666666667,0.353000000000002,13.0523333333333,1.687,0.451000000000001,0.863472757333739,"EB"
"794",3,15,3825,"3_15",24.966,1.883,0.533000000000001,14.6936666666667,1.684,0.525,0.72822995769336,"EB"
"795",3,15,3829,"3_15",24.8843333333333,1.86866666666667,0.227,14.479,1.68133333333333,0.340999999999999,0.775979994403846,"EB"
"796",3,15,3831,"3_15",23.9446666666667,1.89066666666667,0.379000000000001,14.267,1.65133333333333,0.401,0.471517310910211,"EB"
"797",3,15,3832,"3_15",24.4916666666667,1.842,0.456999999999997,13.8636666666667,1.67266666666667,0.273,0.842979508756977,"EB"
"798",3,15,3833,"3_15",24.5793333333333,2.006,0.659999999999997,14.223,1.639,1.149,0.689311429662843,"EB"
"799",3,15,3835,"3_15",24.0833333333333,1.893,0.0380000000000003,13.9943333333333,1.69233333333333,0.315999999999999,0.597351260277435,"EB"
